Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,3,147047208,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,4,147533833,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,5,146791625,134217728,1.09,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,6,158297833,134217728,1.18,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Warmup,7,146850292,134217728,1.09,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,1,152207709,134217728,1.13,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,2,149524291,134217728,1.11,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,3,147388709,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,4,148672541,134217728,1.11,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,5,150229625,134217728,1.12,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,6,149481417,134217728,1.11,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,7,146880292,134217728,1.09,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,8,147659959,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,9,146664333,134217728,1.09,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,10,147624500,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,11,147442833,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,12,149684292,134217728,1.12,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,13,147568541,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,14,147389167,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Overhead,Actual,15,147232333,134217728,1.1,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,1,642010708,134217728,4.78,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,2,638858000,134217728,4.76,0,0,0,0
HashTableLookupPerformanceTest.HashTableLookup,AlliumSativum.Performance.Utils,HashTableLookupPerformanceTest,HashTableLookup,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,N=1,1,Workload,Warmup,3,643924292,134217728,4.8,0,0,0,0
